lsoa21cd,msoa21cd,ltla21cd,rgn21cd,lng,lat,population
E01026207,E02005464,E07000139,E12000004,-0.283,53.0484,1275
E01026208,E02005464,E07000139,E12000004,-0.3847,52.9981,1631
E01026209,E02005461,E07000139,E12000004,-0.4262,53.0258,2049
E01026210,E02005459,E07000139,E12000004,-0.3225,53.1148,2443
E01026211,E02005457,E07000139,E12000004,-0.4112,53.1551,1987
E01026212,E02005457,E07000139,E12000004,-0.4053,53.1423,1493
E01026213,E02005457,E07000139,E12000004,-0.4023,53.1392,1699
E01026214,E02006867,E07000139,E12000004,-0.5833,53.1907,1102
E01026215,E02006867,E07000139,E12000004,-0.579,53.1934,1044
E01026218,E02006867,E07000139,E12000004,-0.5936,53.1847,1148
E01026219,E02006867,E07000139,E12000004,-0.5854,53.1877,1139
E01026220,E02006866,E07000139,E12000004,-0.5806,53.1843,2230
E01026221,E02005461,E07000139,E12000004,-0.4151,52.9387,2472
E01026222,E02005461,E07000139,E12000004,-0.3859,53.0426,1821
E01026223,E02005460,E07000139,E12000004,-0.3977,53.0462,1998
E01026224,E02005459,E07000139,E12000004,-0.3848,53.0479,1832
E01026225,E02005455,E07000139,E12000004,-0.6211,53.2358,1718
E01026226,E02005455,E07000139,E12000004,-0.6152,53.2312,1863
E01026227,E02005462,E07000139,E12000004,-0.4145,52.9965,1553
E01026228,E02005463,E07000139,E12000004,-0.4226,52.9948,1737
E01026229,E02005463,E07000139,E12000004,-0.4196,53.0101,1896
E01026230,E02005462,E07000139,E12000004,-0.4126,53.0085,1813
E01026231,E02005462,E07000139,E12000004,-0.4097,52.9911,2693
E01026232,E02005462,E07000139,E12000004,-0.3998,52.9979,2110
E01026233,E02005463,E07000139,E12000004,-0.426,52.9923,1707
E01026235,E02005462,E07000139,E12000004,-0.4129,53.003,1666
E01026236,E02005463,E07000139,E12000004,-0.4196,53.0049,1143
E01026237,E02005456,E07000139,E12000004,-0.5568,53.1839,1132
E01026238,E02005456,E07000139,E12000004,-0.5588,53.1782,1511
E01026239,E02005475,E07000140,E12000004,-0.1681,52.6754,2095
E01026240,E02005475,E07000140,E12000004,-0.1657,52.6724,2759
E01026241,E02005469,E07000140,E12000004,-0.2084,52.723,1974
E01026242,E02005465,E07000140,E12000004,-0.2036,52.9019,1778
E01026243,E02005465,E07000140,E12000004,-0.2079,52.9056,1415
E01026244,E02005465,E07000140,E12000004,-0.1835,52.8815,1336
E01026245,E02005474,E07000140,E12000004,0.0535,52.8013,2456
E01026246,E02005466,E07000140,E12000004,0.0959,52.8024,2312
E01026247,E02005465,E07000140,E12000004,-0.1602,52.8685,1945
E01026248,E02005466,E07000140,E12000004,0.0184,52.8276,2293
E01026249,E02005474,E07000140,E12000004,-0.0464,52.7043,2010
E01026250,E02005467,E07000140,E12000004,0.017,52.802,2177
E01026251,E02005467,E07000140,E12000004,-0.0004,52.8023,1816
E01026252,E02005467,E07000140,E12000004,0.0099,52.8071,1774
E01026253,E02005467,E07000140,E12000004,0.0258,52.8071,1975
E01026254,E02005472,E07000140,E12000004,0.1307,52.7475,1812
E01026255,E02005472,E07000140,E12000004,0.125,52.7828,1994
E01026256,E02005472,E07000140,E12000004,0.1288,52.7912,1648
E01026257,E02005466,E07000140,E12000004,0.1176,52.7892,2163
E01026258,E02005469,E07000140,E12000004,-0.161,52.8098,2276
E01026259,E02005469,E07000140,E12000004,-0.2195,52.812,1736
E01026260,E02005469,E07000140,E12000004,-0.161,52.8175,1998
E01026262,E02005473,E07000140,E12000004,-0.175,52.7854,1464
E01026263,E02005473,E07000140,E12000004,-0.1723,52.7793,2395
E01026264,E02005473,E07000140,E12000004,-0.1686,52.7856,1649
E01026265,E02005473,E07000140,E12000004,-0.1692,52.7708,1440
E01026266,E02005470,E07000140,E12000004,-0.1566,52.7843,2274
E01026268,E02005471,E07000140,E12000004,-0.1451,52.779,1972
E01026269,E02005471,E07000140,E12000004,-0.1413,52.7833,2125
E01026270,E02005471,E07000140,E12000004,-0.133,52.7953,1873
E01026271,E02005471,E07000140,E12000004,-0.1365,52.7923,1772
E01026272,E02005471,E07000140,E12000004,-0.1422,52.7895,1381
E01026273,E02005470,E07000140,E12000004,-0.1603,52.7951,1764
E01026275,E02005470,E07000140,E12000004,-0.164,52.7898,2714
E01026276,E02005465,E07000140,E12000004,-0.1495,52.8434,2334
E01026277,E02005472,E07000140,E12000004,0.1858,52.7703,1709
E01026278,E02005472,E07000140,E12000004,0.1932,52.7705,1456
E01026279,E02005472,E07000140,E12000004,0.1783,52.7708,1367
E01026280,E02005474,E07000140,E12000004,0.0226,52.7047,2697
E01026281,E02005468,E07000140,E12000004,-0.0909,52.8019,1357
E01026282,E02005468,E07000140,E12000004,-0.0676,52.7949,1859
E01026283,E02005468,E07000140,E12000004,-0.0514,52.8133,1757
E01026284,E02005475,E07000140,E12000004,-0.1268,52.7439,2322
E01026285,E02005468,E07000140,E12000004,-0.0354,52.7943,1421
E01026286,E02005468,E07000140,E12000004,-0.0272,52.8033,1244
E01026287,E02005490,E07000141,E12000004,-0.4875,52.6608,1327
E01026288,E02005490,E07000141,E12000004,-0.4837,52.6581,1611
E01026289,E02005490,E07000141,E12000004,-0.496,52.6592,2297
E01026290,E02005483,E07000141,E12000004,-0.3664,52.8415,2242
E01026291,E02005477,E07000141,E12000004,-0.687,52.9146,2041
E01026292,E02005482,E07000141,E12000004,-0.6079,52.9176,1380
E01026293,E02005482,E07000141,E12000004,-0.6103,52.9215,2040
E01026294,E02005482,E07000141,E12000004,-0.6204,52.9261,1601
E01026296,E02005486,E07000141,E12000004,-0.3672,52.7774,1514
E01026297,E02005486,E07000141,E12000004,-0.3725,52.7733,1515
E01026298,E02005486,E07000141,E12000004,-0.3706,52.7678,2107
E01026299,E02005485,E07000141,E12000004,-0.3823,52.7708,1675
E01026300,E02005485,E07000141,E12000004,-0.3871,52.7744,1455
E01026302,E02005485,E07000141,E12000004,-0.3789,52.7763,1144
E01026303,E02005489,E07000141,E12000004,-0.3021,52.6775,1259
E01026304,E02005489,E07000141,E12000004,-0.2847,52.6719,1485
E01026305,E02005489,E07000141,E12000004,-0.3053,52.6807,1309
E01026306,E02005489,E07000141,E12000004,-0.2924,52.6752,1930
E01026307,E02005489,E07000141,E12000004,-0.3026,52.6736,1271
E01026308,E02005480,E07000141,E12000004,-0.6619,52.9022,1668
E01026309,E02005480,E07000141,E12000004,-0.6604,52.9102,1595
E01026310,E02005480,E07000141,E12000004,-0.6707,52.9093,1160
E01026311,E02005480,E07000141,E12000004,-0.6567,52.9077,1646
E01026312,E02005480,E07000141,E12000004,-0.6598,52.904,1370
E01026313,E02005476,E07000141,E12000004,-0.6146,52.9624,1479
E01026314,E02005476,E07000141,E12000004,-0.5336,52.9852,1345
E01026315,E02005484,E07000141,E12000004,-0.6886,52.8841,2201
E01026316,E02005482,E07000141,E12000004,-0.5168,52.8117,2426
E01026317,E02005481,E07000141,E12000004,-0.6453,52.9062,2318
E01026318,E02005481,E07000141,E12000004,-0.6423,52.9023,2203
E01026319,E02005481,E07000141,E12000004,-0.6505,52.8991,2620
E01026321,E02005479,E07000141,E12000004,-0.6684,52.9154,1394
E01026322,E02005479,E07000141,E12000004,-0.6526,52.9146,1220
E01026323,E02005479,E07000141,E12000004,-0.6438,52.9145,1966
E01026324,E02005479,E07000141,E12000004,-0.6543,52.928,2069
E01026325,E02005478,E07000141,E12000004,-0.6197,52.9223,1602
E01026326,E02005478,E07000141,E12000004,-0.6278,52.9186,1502
E01026327,E02005478,E07000141,E12000004,-0.6281,52.9228,1406
E01026328,E02005478,E07000141,E12000004,-0.6174,52.9185,1525
E01026329,E02005476,E07000141,E12000004,-0.6024,53.0247,1827
E01026330,E02005487,E07000141,E12000004,-0.4408,52.7209,2184
E01026331,E02005484,E07000141,E12000004,-0.6247,52.8079,2487
E01026332,E02005482,E07000141,E12000004,-0.5256,52.8969,2152
E01026333,E02005476,E07000141,E12000004,-0.7273,53.0306,2543
E01026334,E02005488,E07000141,E12000004,-0.3279,52.6796,1537
E01026335,E02005488,E07000141,E12000004,-0.3181,52.6767,1543
E01026336,E02005488,E07000141,E12000004,-0.3198,52.6832,1752
E01026337,E02005488,E07000141,E12000004,-0.3125,52.6802,2272
E01026338,E02005484,E07000141,E12000004,-0.5417,52.7554,1241
E01026339,E02005484,E07000141,E12000004,-0.6317,52.7668,1249
E01026340,E02005477,E07000141,E12000004,-0.6645,52.9347,2215
E01026341,E02005483,E07000141,E12000004,-0.3802,52.8026,1591
E01026342,E02005483,E07000141,E12000004,-0.3646,52.8028,1408
E01026343,E02005481,E07000141,E12000004,-0.6333,52.907,1834
E01026344,E02005481,E07000141,E12000004,-0.6319,52.9024,1491
E01026345,E02005481,E07000141,E12000004,-0.6289,52.9138,1801
E01026346,E02005490,E07000141,E12000004,-0.4698,52.6611,1180
E01026347,E02005490,E07000141,E12000004,-0.4768,52.6571,1572
E01026348,E02005490,E07000141,E12000004,-0.4757,52.6611,1255
E01026349,E02005491,E07000141,E12000004,-0.487,52.6541,1534
E01026350,E02005491,E07000141,E12000004,-0.4736,52.6505,1844
E01026351,E02005491,E07000141,E12000004,-0.4793,52.6523,1480
E01026352,E02005478,E07000141,E12000004,-0.6402,52.925,1304
E01026353,E02005478,E07000141,E12000004,-0.6429,52.9169,1566
E01026354,E02005478,E07000141,E12000004,-0.6433,52.9294,1123
E01026355,E02005477,E07000141,E12000004,-0.7558,52.994,2510
E01026356,E02005491,E07000141,E12000004,-0.5149,52.6606,1448
E01026357,E02005491,E07000141,E12000004,-0.5088,52.6573,1342
E01026358,E02005491,E07000141,E12000004,-0.4996,52.6563,1357
E01026359,E02005491,E07000141,E12000004,-0.503,52.6515,2502
E01026360,E02005487,E07000141,E12000004,-0.378,52.7419,2140
E01026361,E02005483,E07000141,E12000004,-0.3442,52.8938,2643
E01026362,E02005487,E07000141,E12000004,-0.3455,52.6961,1721
E01026363,E02005487,E07000141,E12000004,-0.3884,52.6646,1879
E01026364,E02005487,E07000141,E12000004,-0.3517,52.712,1865
E01026365,E02005477,E07000141,E12000004,-0.722,52.9547,2301
E01026366,E02005502,E07000142,E12000004,-0.3232,53.2109,2448
E01026367,E02005492,E07000142,E12000004,-0.3138,53.4981,1650
E01026368,E02005492,E07000142,E12000004,-0.3269,53.4959,1966
E01026369,E02005502,E07000142,E12000004,-0.4556,53.2434,1357
E01026370,E02005502,E07000142,E12000004,-0.4615,53.2377,2541
E01026371,E02005502,E07000142,E12000004,-0.4479,53.2487,1243
E01026372,E02005499,E07000142,E12000004,-0.4674,53.3,2550
E01026373,E02005502,E07000142,E12000004,-0.4218,53.2402,2180
E01026374,E02005497,E07000142,E12000004,-0.7562,53.397,1524
E01026375,E02005497,E07000142,E12000004,-0.7559,53.3897,2046
E01026376,E02005497,E07000142,E12000004,-0.7618,53.3948,1694
E01026377,E02005497,E07000142,E12000004,-0.7584,53.4016,2210
E01026378,E02005495,E07000142,E12000004,-0.7831,53.406,1726
E01026379,E02005495,E07000142,E12000004,-0.7749,53.4045,1839
E01026380,E02005493,E07000142,E12000004,-0.7641,53.4072,2559
E01026381,E02005495,E07000142,E12000004,-0.7829,53.4108,1721
E01026382,E02005495,E07000142,E12000004,-0.7689,53.3872,1773
E01026383,E02005495,E07000142,E12000004,-0.7728,53.3922,1298
E01026384,E02005495,E07000142,E12000004,-0.7768,53.4004,2143
E01026385,E02005496,E07000142,E12000004,-0.6739,53.4065,1073
E01026386,E02005496,E07000142,E12000004,-0.5727,53.3982,1243
E01026387,E02005492,E07000142,E12000004,-0.4229,53.5037,2676
E01026388,E02005498,E07000142,E12000004,-0.7446,53.369,2116
E01026389,E02005494,E07000142,E12000004,-0.3326,53.3868,1796
E01026390,E02005494,E07000142,E12000004,-0.3387,53.3838,1817
E01026391,E02005494,E07000142,E12000004,-0.3036,53.3861,1976
E01026392,E02005494,E07000142,E12000004,-0.3587,53.3933,3047
E01026393,E02005501,E07000142,E12000004,-0.4823,53.2647,1535
E01026394,E02005501,E07000142,E12000004,-0.4977,53.2531,2353
E01026395,E02005501,E07000142,E12000004,-0.4913,53.2671,1510
E01026396,E02005500,E07000142,E12000004,-0.6607,53.272,1305
E01026398,E02005500,E07000142,E12000004,-0.6637,53.2681,1573
E01026399,E02005496,E07000142,E12000004,-0.5783,53.3408,1519
E01026400,E02005500,E07000142,E12000004,-0.5556,53.2983,1597
E01026401,E02005493,E07000142,E12000004,-0.6722,53.4953,1611
E01026402,E02005493,E07000142,E12000004,-0.6656,53.4997,1873
E01026403,E02005493,E07000142,E12000004,-0.7257,53.4673,1354
E01026404,E02005498,E07000142,E12000004,-0.6677,53.3203,2445
E01026405,E02005501,E07000142,E12000004,-0.4489,53.282,1523
E01026406,E02005501,E07000142,E12000004,-0.4463,53.2681,1189
E01026407,E02005493,E07000142,E12000004,-0.7171,53.4431,1370
E01026408,E02005493,E07000142,E12000004,-0.7855,53.4182,1372
E01026409,E02005498,E07000142,E12000004,-0.7439,53.2733,1236
E01026410,E02005498,E07000142,E12000004,-0.7381,53.304,1618
E01026411,E02005496,E07000142,E12000004,-0.5014,53.4069,2447
E01026412,E02005499,E07000142,E12000004,-0.4817,53.3091,1978
E01026413,E02005499,E07000142,E12000004,-0.4802,53.3067,2109
E01026414,E02005499,E07000142,E12000004,-0.4397,53.345,1916
E01026415,E02005494,E07000142,E12000004,-0.1917,53.4404,1089
E01026416,E02005492,E07000142,E12000004,-0.3316,53.4836,1320
E01026419,E02005512,E07000143,E12000006,0.9349,52.5385,1296
E01026420,E02005512,E07000143,E12000006,0.9745,52.5346,1267
E01026421,E02005515,E07000143,E12000006,1.0422,52.4784,1791
E01026423,E02005513,E07000143,E12000006,1.0178,52.5133,1887
E01026424,E02005514,E07000143,E12000006,0.654,52.5136,2131
E01026425,E02005507,E07000143,E12000006,0.9384,52.6743,2034
E01026426,E02005507,E07000143,E12000006,0.9469,52.6797,2318
E01026427,E02005507,E07000143,E12000006,0.9452,52.6703,2477
E01026428,E02005505,E07000143,E12000006,0.9318,52.6864,2701
E01026429,E02005505,E07000143,E12000006,0.9471,52.6826,1433
E01026430,E02005505,E07000143,E12000006,0.9664,52.6811,2346
E01026431,E02005505,E07000143,E12000006,0.9418,52.6904,1177
E01026432,E02005507,E07000143,E12000006,0.9377,52.6679,1448
E01026433,E02005507,E07000143,E12000006,0.9292,52.6644,1389
E01026434,E02005507,E07000143,E12000006,0.935,52.6637,1934
E01026435,E02005515,E07000143,E12000006,1.0347,52.4525,2201
E01026436,E02005503,E07000143,E12000006,1.0352,52.7419,2468
E01026437,E02005510,E07000143,E12000006,0.8068,52.5817,1251
E01026438,E02005510,E07000143,E12000006,0.8394,52.6398,1048
E01026439,E02005516,E07000143,E12000006,0.9365,52.4384,1874
E01026440,E02005516,E07000143,E12000006,0.8766,52.4364,1187
E01026441,E02005516,E07000143,E12000006,0.9395,52.4093,1609
E01026442,E02005504,E07000143,E12000006,0.8405,52.7744,2143
E01026443,E02005504,E07000143,E12000006,0.7875,52.7119,2163
E01026444,E02005514,E07000143,E12000006,0.6077,52.5869,2101
E01026445,E02005504,E07000143,E12000006,0.5919,52.6817,2520
E01026446,E02005506,E07000143,E12000006,0.7774,52.6495,2147
E01026447,E02005513,E07000143,E12000006,1.008,52.5184,1715
E01026448,E02005515,E07000143,E12000006,1.0321,52.5213,2479
E01026449,E02005513,E07000143,E12000006,1.0182,52.5185,1925
E01026450,E02005513,E07000143,E12000006,1.0036,52.5144,1869
E01026451,E02005510,E07000143,E12000006,0.8946,52.6283,2460
E01026452,E02005506,E07000143,E12000006,0.9089,52.7091,1711
E01026453,E02005506,E07000143,E12000006,0.8605,52.6788,1552
E01026454,E02005506,E07000143,E12000006,0.9288,52.6773,1606
E01026456,E02005509,E07000143,E12000006,0.6952,52.6435,1194
E01026457,E02005509,E07000143,E12000006,0.6859,52.6381,1321
E01026458,E02005509,E07000143,E12000006,0.6925,52.6396,1729
E01026459,E02005509,E07000143,E12000006,0.69,52.6521,1537
E01026461,E02005503,E07000143,E12000006,0.9823,52.7076,1607
E01026462,E02005504,E07000143,E12000006,0.9069,52.7257,2423
E01026464,E02005512,E07000143,E12000006,0.874,52.5766,1298
E01026465,E02005517,E07000143,E12000006,0.7406,52.4184,1847
E01026466,E02005517,E07000143,E12000006,0.7519,52.4262,1857
E01026467,E02005517,E07000143,E12000006,0.7331,52.4197,2229
E01026468,E02005518,E07000143,E12000006,0.7537,52.4141,2431
E01026469,E02005518,E07000143,E12000006,0.7537,52.4186,1650
E01026470,E02005518,E07000143,E12000006,0.7674,52.4196,2807
E01026471,E02005518,E07000143,E12000006,0.7655,52.4162,1207
E01026472,E02005518,E07000143,E12000006,0.7569,52.424,1198
E01026473,E02005518,E07000143,E12000006,0.7637,52.4237,1399
E01026474,E02005519,E07000143,E12000006,0.734,52.4128,2066
E01026475,E02005519,E07000143,E12000006,0.7479,52.4071,1550
E01026476,E02005519,E07000143,E12000006,0.7334,52.4101,1521
E01026477,E02005519,E07000143,E12000006,0.7406,52.4071,1842
E01026478,E02005519,E07000143,E12000006,0.7344,52.4032,1655
E01026479,E02005508,E07000143,E12000006,1.0333,52.6628,1501
E01026480,E02005508,E07000143,E12000006,1.0236,52.6593,1605
E01026481,E02005508,E07000143,E12000006,1.0702,52.6747,1344
E01026483,E02005503,E07000143,E12000006,0.9423,52.7561,1116
E01026484,E02005508,E07000143,E12000006,0.9829,52.6459,1583
E01026485,E02005508,E07000143,E12000006,0.9604,52.6248,1216
E01026486,E02005511,E07000143,E12000006,0.8323,52.5725,1973
E01026487,E02005511,E07000143,E12000006,0.8451,52.5695,2233
E01026488,E02005511,E07000143,E12000006,0.8255,52.571,1390
E01026489,E02005511,E07000143,E12000006,0.8116,52.5704,1468
E01026490,E02005511,E07000143,E12000006,0.8295,52.567,1903
E01026491,E02005512,E07000143,E12000006,0.875,52.499,2305
E01026492,E02005514,E07000143,E12000006,0.6116,52.4689,1275
E01026493,E02005514,E07000143,E12000006,0.6885,52.4557,1368
E01026494,E02005516,E07000143,E12000006,0.9922,52.4112,2394
E01026495,E02005510,E07000143,E12000006,0.7848,52.6128,1446
E01026496,E02005510,E07000143,E12000006,0.7833,52.6033,1120
E01026497,E02005537,E07000144,E12000006,1.5518,52.6399,1462
E01026498,E02005537,E07000144,E12000006,1.545,52.6382,1326
E01026499,E02005520,E07000144,E12000006,1.2531,52.792,1534
E01026500,E02005520,E07000144,E12000006,1.247,52.7916,1613
E01026501,E02005520,E07000144,E12000006,1.2589,52.7772,1598
E01026502,E02005520,E07000144,E12000006,1.2378,52.7929,2063
E01026503,E02005520,E07000144,E12000006,1.26,52.7957,2130
E01026504,E02005533,E07000144,E12000006,1.5156,52.6654,1476
E01026505,E02005533,E07000144,E12000006,1.4528,52.6358,2020
E01026506,E02005533,E07000144,E12000006,1.442,52.651,1430
E01026507,E02005533,E07000144,E12000006,1.4477,52.6345,1431
E01026508,E02005536,E07000144,E12000006,1.4303,52.6263,1356
E01026509,E02005536,E07000144,E12000006,1.4245,52.628,1923
E01026510,E02005536,E07000144,E12000006,1.4433,52.6211,1759
E01026511,E02005536,E07000144,E12000006,1.5112,52.5836,1176
E01026512,E02005533,E07000144,E12000006,1.4863,52.6202,1284
E01026513,E02005533,E07000144,E12000006,1.4895,52.6228,1410
E01026514,E02005522,E07000144,E12000006,1.3055,52.7555,1522
E01026515,E02005522,E07000144,E12000006,1.3234,52.7097,1164
E01026516,E02005522,E07000144,E12000006,1.3598,52.7325,1206
E01026517,E02005522,E07000144,E12000006,1.3533,52.724,1605
E01026518,E02005526,E07000144,E12000006,1.2167,52.6906,1335
E01026519,E02005526,E07000144,E12000006,1.217,52.6869,1647
E01026520,E02005526,E07000144,E12000006,1.2382,52.6723,1097
E01026521,E02005526,E07000144,E12000006,1.2218,52.6771,1308
E01026522,E02005521,E07000144,E12000006,1.0121,52.7833,1447
E01026523,E02005521,E07000144,E12000006,1.1658,52.7703,1827
E01026524,E02005521,E07000144,E12000006,1.12,52.6995,1462
E01026525,E02005521,E07000144,E12000006,1.1595,52.727,1256
E01026526,E02005529,E07000144,E12000006,1.2615,52.6708,1334
E01026527,E02005529,E07000144,E12000006,1.2625,52.6674,1382
E01026528,E02005529,E07000144,E12000006,1.2528,52.6663,1394
E01026529,E02005529,E07000144,E12000006,1.2526,52.6617,1572
E01026530,E02005530,E07000144,E12000006,1.2762,52.6604,1840
E01026531,E02005530,E07000144,E12000006,1.2675,52.6581,1888
E01026532,E02005530,E07000144,E12000006,1.2667,52.6639,1714
E01026533,E02005523,E07000144,E12000006,1.2916,52.7234,1234
E01026534,E02005523,E07000144,E12000006,1.2529,52.7429,1668
E01026535,E02005523,E07000144,E12000006,1.2367,52.7073,2320
E01026536,E02005523,E07000144,E12000006,1.2425,52.6985,1902
E01026537,E02005523,E07000144,E12000006,1.2388,52.6999,1486
E01026538,E02005537,E07000144,E12000006,1.566,52.5645,1606
E01026539,E02005537,E07000144,E12000006,1.5549,52.5971,1631
E01026540,E02005528,E07000144,E12000006,1.3003,52.666,1382
E01026541,E02005528,E07000144,E12000006,1.3125,52.6663,2492
E01026542,E02005528,E07000144,E12000006,1.3071,52.6642,1413
E01026543,E02005528,E07000144,E12000006,1.3022,52.6579,1466
E01026544,E02005528,E07000144,E12000006,1.2986,52.6694,1743
E01026545,E02005527,E07000144,E12000006,1.413,52.6469,2160
E01026546,E02005527,E07000144,E12000006,1.3685,52.6505,1441
E01026547,E02005521,E07000144,E12000006,1.1092,52.7623,1376
E01026548,E02005521,E07000144,E12000006,1.1169,52.7663,1283
E01026549,E02005524,E07000144,E12000006,1.2829,52.6921,1792
E01026550,E02005524,E07000144,E12000006,1.3229,52.6915,1083
E01026551,E02005524,E07000144,E12000006,1.327,52.6861,1131
E01026552,E02005524,E07000144,E12000006,1.3201,52.6864,1325
